cea_qloss_total [kW],simulink_qloss_total [kW],diff
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.253,11.438,0.071
11.959,11.220,0.066
11.873,11.162,0.064
11.831,11.132,0.063
11.832,11.132,0.063
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.255,11.441,0.071
11.959,11.221,0.066
11.873,11.162,0.064
11.831,11.132,0.063
11.832,11.132,0.063
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
12.274,11.454,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.452,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.253,11.439,0.071
11.959,11.220,0.066
11.873,11.162,0.064
11.831,11.132,0.063
11.832,11.132,0.063
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.271,11.451,0.072
11.962,11.223,0.066
11.876,11.163,0.064
11.832,11.133,0.063
11.832,11.133,0.063
11.962,11.224,0.066
11.876,11.163,0.064
11.833,11.133,0.063
11.833,11.133,0.063
11.962,11.224,0.066
12.276,11.455,0.072
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.662,11.742,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.015,11.264,0.067
11.921,11.194,0.065
11.921,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.627,11.716,0.078
12.166,11.374,0.070
11.988,11.240,0.067
11.918,11.192,0.065
11.919,11.193,0.065
12.174,11.380,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.921,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.921,11.194,0.065
11.921,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.662,11.742,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.921,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.632,11.719,0.078
12.166,11.374,0.070
11.988,11.240,0.067
11.919,11.193,0.065
11.919,11.193,0.065
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.015,11.264,0.067
11.921,11.194,0.065
11.921,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.381,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.627,11.716,0.078
12.166,11.374,0.070
11.988,11.240,0.067
11.918,11.192,0.065
11.919,11.193,0.065
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.662,11.742,0.078
12.174,11.381,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.662,11.742,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.624,11.714,0.078
12.166,11.373,0.070
11.988,11.240,0.067
11.918,11.192,0.065
11.919,11.193,0.065
12.174,11.380,0.070
12.011,11.263,0.066
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.381,0.070
12.667,11.745,0.079
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.011,11.263,0.066
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.740,0.078
12.174,11.381,0.070
12.015,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.624,11.714,0.078
12.166,11.373,0.070
11.988,11.240,0.067
11.918,11.192,0.065
11.919,11.193,0.065
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
12.659,11.739,0.078
12.174,11.380,0.070
12.013,11.263,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.382,0.070
12.015,11.264,0.067
11.919,11.194,0.065
11.919,11.194,0.065
12.175,11.383,0.070
12.689,11.766,0.078
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
0.000,0.000,0
